duration,zero_crossing_rate,spectral_centroid_mean,spectral_centroid_std,spectral_rolloff_mean,spectral_bandwidth_mean,tempo,mfcc_1_mean,mfcc_1_std,mfcc_2_mean,mfcc_2_std,mfcc_3_mean,mfcc_3_std,mfcc_4_mean,mfcc_4_std,mfcc_5_mean,mfcc_5_std,mfcc_6_mean,mfcc_6_std,mfcc_7_mean,mfcc_7_std,mfcc_8_mean,mfcc_8_std,mfcc_9_mean,mfcc_9_std,mfcc_10_mean,mfcc_10_std,mfcc_11_mean,mfcc_11_std,mfcc_12_mean,mfcc_12_std,mfcc_13_mean,mfcc_13_std,chroma_mean,chroma_std,rms_mean,rms_std,title,category
270.9420861678004,0.09157007884137458,1912.3586367842051,745.4369546796895,3858.635035688175,2008.7111194777654,[143.5546875],-121.76008,129.52255,99.90524,30.272923,-18.577187,27.815449,34.05005,13.38716,2.4695144,13.019726,11.830103,10.088331,4.639802,10.388048,6.5683093,9.508832,-0.31921148,8.120445,5.0517564,8.065228,-2.0470603,8.461103,6.1682625,6.5662527,0.10369851,8.386336,0.38842112,0.2980258,0.12651397,0.05626878,Chris Stapleton - White Horse (Official Lyric Video).mp3,country
214.67736961451246,0.09661251318137573,2190.46135613153,1126.1675941643202,4636.883944957617,2384.8585714912474,[135.99917763],-87.89632,119.58483,97.73985,36.54199,8.0422735,28.892967,11.509309,19.755447,7.852051,14.680779,9.054932,11.78202,-6.7425528,12.29941,10.15186,9.866122,-7.811454,10.696907,3.4819403,9.150693,-2.719315,8.559702,-2.2756572,11.007183,-1.8176433,7.9107056,0.329702,0.30298933,0.23483172,0.119254105,Dan + Shay - Speechless (Wedding Video).mp3,country
239.50934240362812,0.08312033257089191,1986.896617086642,830.0525541287069,4150.05885410355,2257.511920235713,[151.99908088],-64.82595,104.896286,105.78484,34.89656,-1.757753,26.488354,25.129488,16.867817,8.501033,12.448657,3.024132,11.358528,-0.42523214,9.080685,3.3255486,8.44433,-5.2334065,8.834282,2.2789705,8.201056,-2.5399356,8.038827,0.53948975,8.214635,-2.770851,7.96923,0.35573488,0.28853068,0.22624418,0.07103232,Luke Combs - Forever After All (Official Video).mp3,country
235.9031746031746,0.08860319843442421,2071.056038466371,662.9961059273734,4361.053291380875,2338.6153955877694,[151.99908088],-120.27583,113.89225,99.62966,26.100794,-5.12327,23.563934,26.189613,13.275284,10.544846,11.258438,6.414672,9.381645,-1.0462934,8.842784,5.8429112,7.9050593,2.7728846,8.250608,5.734902,7.996453,-1.0517696,7.7413816,3.7775872,7.615523,-2.940577,6.580541,0.36607248,0.28820497,0.12066457,0.050339576,Luke Combs - Hurricane (Official Video).mp3,country
207.7653514739229,0.08777859533904224,1853.0684787568139,744.1537173133389,3622.1841320162325,2001.1146510902465,[135.99917763],-45.793236,117.58084,112.716225,38.279522,-18.591053,22.119307,20.720469,15.626767,1.1374689,12.950984,4.6414843,12.311201,0.7218136,9.241692,8.302839,10.027163,-0.04807748,9.058938,5.5472374,8.954274,1.0679822,8.226443,3.8716505,8.26354,-0.5847753,8.204505,0.38204843,0.28240907,0.26474002,0.10186922,Blake Shelton - God's Country (Official Music Video).mp3,country
222.35736961451246,0.07268252755625457,1861.9561717282033,802.4368350755706,3961.4978023519893,2258.911066780671,[143.5546875],-90.071495,96.56832,106.05264,34.460762,10.081143,24.037237,28.670336,17.91915,7.15493,14.765437,7.1889586,13.529155,-3.6928697,11.642861,3.7079878,10.971518,-5.883028,11.102107,0.67938656,9.726232,-3.1619925,10.212277,1.578563,8.902768,-2.643652,9.139543,0.31617835,0.30681777,0.23079059,0.07713384,Lee Brice - Rumor.mp3,country
194.36267573696145,0.08432478945167841,1949.2097646347981,647.969353857751,4044.0415279965805,2192.4825822160224,[143.5546875],-46.20257,98.373566,108.445404,33.393887,-10.652514,19.921772,26.219854,14.326557,4.4160347,12.008438,2.2509391,12.974306,2.8129978,9.581766,1.511639,10.632093,-3.2739122,9.523681,3.6146748,8.828721,-1.755367,8.514428,6.217011,7.996363,-0.5691578,8.06297,0.34534398,0.2901048,0.2568836,0.087651975,Blake Shelton - Nobody But You (Duet with Gwen Stefani) (Official Music Video).mp3,country
217.81333333333333,0.08466633437933056,1921.0315950885783,1146.1770290957993,3791.902729128358,2067.3019668288016,[143.5546875],-200.62892,120.07158,104.5702,44.066326,4.83058,27.865685,16.168692,23.144398,2.4113662,16.791162,-8.093775,16.41575,-2.4746037,11.463776,-0.22955343,12.122166,-19.317478,13.232116,-2.6338308,12.394697,-8.897237,10.85144,-4.163502,10.610521,-3.7397745,9.784162,0.2637865,0.30426654,0.11239315,0.06420887,Luke Combs - Better Together (Lyric Video).mp3,country
226.35977324263038,0.08591411018117243,1942.7257821533651,986.0214310358108,4032.6152091320264,2098.268734102388,[92.28515625],-111.94566,149.86578,96.25106,45.08427,-4.6361704,22.228281,22.466276,15.456711,8.298254,12.525513,5.556643,10.622,1.7647372,10.406518,3.6155908,11.376276,-3.5654874,11.33979,2.8358138,11.44473,-3.360182,8.501161,-0.025862942,8.32226,0.7582347,7.9869013,0.3227749,0.29730538,0.17470229,0.07351926,Jason Aldean & Carrie Underwood - If I Didn't Love You (Official Music Video).mp3,country
183.7279365079365,0.09760916816077973,2386.341328812487,763.0008387293998,5045.339974690581,2401.9816156534453,[112.34714674],-32.26107,101.00404,79.893326,28.912918,-6.335704,19.637682,44.332592,15.693098,5.9948792,14.058804,14.61635,9.838784,-2.325916,9.695213,12.696771,9.964398,2.021417,8.865679,1.3167291,8.855645,-0.65330946,8.4770565,5.5267763,8.042197,-3.916245,8.821637,0.42676866,0.2912715,0.28392652,0.07056862,Nate Smith - Whiskey On You (Official Studio Video).mp3,country
189.5253514739229,0.13260918406606026,2578.8359193995825,632.1712356412856,5194.073439222712,2423.546561238693,[129.19921875],-16.091637,96.58059,77.6172,26.232424,-19.375372,18.542261,27.05148,14.007516,7.6782546,11.444049,6.1191244,10.41333,-0.40448824,8.45192,8.182221,10.424978,-2.15854,8.960763,4.8300505,9.145081,-0.8822528,7.2749376,3.1379807,6.6541724,-1.5987548,6.807951,0.41377425,0.28038538,0.23315439,0.07159478,"Brooks & Dunn, Luke Combs - Brand New Man (Official Video).mp3",country
207.08721088435374,0.08869429903856935,2095.5100108245806,638.586860916016,4471.57641429112,2355.098799912608,[135.99917763],-99.64207,91.10036,99.5705,26.5579,-0.6671795,20.792183,28.96453,15.576858,4.3611155,11.308961,8.5882,11.010434,3.9402304,8.631013,5.8353777,9.006682,0.95490336,9.010733,-0.49370277,8.991599,-4.4444017,8.56837,-0.4547786,8.531835,-5.593474,8.929889,0.3468623,0.2992978,0.16054562,0.06865083,Lainey Wilson - Heart Like A Truck (Official Music Video).mp3,country
181.64975056689343,0.07856360437436094,2103.638609637034,973.9112412781074,4368.9820552896135,2279.2711515753267,[86.1328125],-62.29892,92.51718,103.27302,40.006554,-12.628997,28.20748,7.757432,20.323715,3.195499,17.718037,-3.2363722,17.0642,-4.1066923,14.243622,0.8971668,16.171415,-2.9411166,13.020409,-0.12082565,13.882465,-1.0962907,11.892898,0.79722685,11.364029,-2.1045597,9.913822,0.33923075,0.30481276,0.2861425,0.13120793,Morgan Wallen - Cowgirls ft. ERNEST.mp3,country
228.3682993197279,0.08285754538493799,2106.3150138028454,842.6068488785588,4699.2844416000535,2468.376428815638,[129.19921875],-154.09964,91.63644,101.0213,33.39621,10.409483,20.322512,25.53611,13.349728,11.492488,12.115691,7.0168386,10.781013,2.7717335,9.241948,5.7053742,8.351661,-4.6113315,9.387233,4.2088857,9.18299,-4.054457,9.188513,1.3710661,7.4766517,-2.858236,7.222901,0.3757967,0.29557386,0.08556421,0.026325103,Jason Aldean - Dirt Road Anthem.mp3,country
206.84340136054422,0.08852814744920867,2066.4606453809934,748.4218000299745,4269.451195223054,2265.0681162211313,[143.5546875],-39.487423,96.40817,99.179,30.345726,-9.626561,22.685728,26.271614,16.565609,6.46694,12.894644,0.8704242,11.304477,-4.048168,10.2199135,4.8576827,10.466888,0.2624836,9.063028,0.9960705,9.575329,-3.1635392,8.497208,2.1453044,7.8679743,0.71680367,7.7979727,0.35017043,0.29479143,0.28849658,0.116125606,Morgan Wallen - One Thing At A Time (Lyric Video).mp3,country
238.05102040816325,0.08732962303715985,2124.0113170800814,856.9724918916387,4488.18907042451,2347.2537143529457,[117.45383523],-40.38182,93.308014,99.92644,31.724897,-1.5729568,22.296484,25.782892,16.711485,10.177236,14.781813,12.471258,11.659658,1.93581,9.953891,8.058634,8.481323,-3.4624667,8.609031,4.799122,8.279582,2.2894957,8.614101,5.093696,7.4123907,-2.1046193,7.320644,0.39301765,0.2899657,0.27143297,0.10011417,Luke Combs - Where the Wild Things Are (Official Studio Video).mp3,country
195.11469387755102,0.12773415418972392,2646.09595952156,962.2303860371189,5713.745631443011,2568.539163256776,[89.10290948],-133.75024,120.02322,77.872696,32.427242,1.8644916,20.262001,19.53968,14.532866,4.2729335,11.64076,8.203156,10.189935,-3.4685607,9.697821,6.003094,9.459732,-5.9609456,9.6173115,4.2218385,8.652363,-3.4637873,7.712728,3.3801694,7.1234903,-2.807728,7.262861,0.35234103,0.28898686,0.082464896,0.031054273,Parmalee X Blanco Brown - Just The Way (Music Video).mp3,country
193.28,0.09078089335055262,2137.7161416720014,1036.7231475649003,4544.165514204034,2442.099766245912,[151.99908088],-165.07617,115.62229,93.59467,34.76072,13.532353,22.420902,24.34429,17.247355,7.663043,11.880378,0.321834,14.549806,5.822718,11.601091,1.5261893,9.717027,1.4674616,8.90788,4.6367316,9.024541,-4.5633817,9.033757,-1.0154638,8.746056,-4.1801624,8.140739,0.31790164,0.29666245,0.10083716,0.042171173,Maddie & Tae - Die From A Broken Heart (Official Music Video).mp3,country
236.66943310657595,0.06715627644277936,1644.6891680187794,825.2299103745258,3371.9595474337475,1990.375049922004,[151.99908088],-213.02443,134.3608,107.12321,41.257572,4.2869473,21.508362,24.748974,16.929985,6.1865897,12.651119,5.4205594,12.383328,-3.1398344,11.304028,4.980574,9.175854,-2.8627493,9.711306,3.085085,9.8518095,-3.0048316,8.868268,0.22667804,9.084336,1.5348045,8.828803,0.3177215,0.29865608,0.07898745,0.04076336,Brett Young - In Case You Didn't Know.mp3,country
238.21356009070294,0.08180257637365984,2050.261023301806,987.8411970213439,4565.917390522204,2340.5144457814977,[161.49902344],-88.33566,126.30097,97.65514,38.90941,6.912196,21.67857,15.005205,16.56106,6.3479457,13.7742405,1.2932299,12.0390005,-1.6591774,9.636171,4.1753473,9.39715,-2.5405684,9.798837,3.5721662,9.231809,0.18701239,8.683815,3.465852,8.141439,-2.325781,7.3185406,0.35676938,0.30282524,0.21218775,0.11695132,Sam Hunt - Take Your Time (Official Music Video).mp3,country
216.2707029478458,0.10050374480005368,2242.4503988964852,790.2942603936023,4751.291444935085,2339.884190101136,[143.5546875],-57.33983,126.927704,83.94134,30.7021,-6.8318343,18.184324,22.694262,16.787321,8.466391,12.423941,12.110074,9.418035,1.5518374,8.709928,8.294145,8.356751,6.122838,8.647524,2.8374221,7.800716,-0.96147776,7.6747246,6.7436852,7.1568704,-2.8736567,6.9440145,0.37363526,0.28999642,0.2210027,0.08880107,Parker McCollum - To Be Loved By You (Official Music Video).mp3,country
269.4095691609977,0.07115048539440232,1673.535823257219,793.4057624678026,3500.9465914661077,2010.0615383917839,[99.38401442],-175.62932,127.613914,110.62495,39.921833,3.14635,23.573679,28.031801,15.557271,1.3206528,13.530891,7.3194547,9.896726,-3.242244,10.0623255,1.0287329,8.421475,-2.0269604,8.212268,-3.5467286,8.843377,-6.648454,8.598312,-0.88201153,8.359865,-3.1357234,8.091888,0.289361,0.29055983,0.09829864,0.043169897,Tim McGraw - Humble And Kind (Official Music Video).mp3,country
238.4109297052154,0.08383657814326062,1897.2810315247407,802.0811294455023,3898.438788704896,2215.804185411745,[92.28515625],-91.4653,117.09544,114.970406,36.827564,-7.9815087,28.76247,12.527788,16.869644,7.8459883,16.262777,-3.7092385,15.485658,-2.5508368,12.138197,-0.79130924,12.715913,-1.905549,9.368573,-6.021551,9.950958,-3.4072528,8.908584,1.1631879,9.016029,-4.3247447,9.13073,0.34395608,0.28984666,0.19000176,0.08772621,Morgan Wallen - Thought You Should Know.mp3,country
245.21437641723355,0.08331970960373071,1802.2010990323433,793.5076407959407,3687.6594138183823,2080.2150484341737,[151.99908088],-157.75589,111.10781,112.14636,34.788586,-4.922515,20.78274,24.028753,15.742599,8.204466,12.153717,10.270947,11.383036,-2.8129013,11.668898,5.120012,9.192251,0.3514125,8.94686,-2.2894843,10.191563,1.2544281,8.492112,1.2878625,8.294409,-2.8810515,9.314759,0.35521248,0.3054505,0.12280669,0.082105346,LANCO - Greatest Love Story.mp3,country
237.33120181405894,0.07239072856033556,2083.1827257254904,947.1460052752452,4749.162484446842,2597.1939876084143,[112.34714674],-97.38978,81.9116,97.36458,35.165848,22.251211,27.786568,25.184065,18.488403,14.312632,17.552475,5.7167764,15.175114,12.432417,16.999685,-4.565603,13.243264,1.7438074,11.519628,4.9113655,15.363487,-5.3288274,11.8485365,0.5981683,11.226489,-1.753758,10.162192,0.3781793,0.30822402,0.25163323,0.11568453,Beyoncé - TEXAS HOLD 'EM (Official Visualizer).mp3,country
187.45600907029478,0.074402475345244,1845.7696112731421,946.3608799608609,3934.7034801136365,2151.207890841586,[151.99908088],-144.56775,108.42362,102.80793,39.42145,6.754658,26.80148,29.566038,16.551363,14.7108755,21.660374,5.1478558,13.406634,-5.6334043,13.583724,0.30933094,11.541507,-1.7785248,11.928159,-4.57997,12.579179,-9.850833,11.607615,-2.300809,10.440171,-8.072207,9.695727,0.30046314,0.30074093,0.17513156,0.08791541,Old Dominion - One Man Band.mp3,country
183.64666666666668,0.08292682324589128,2210.0308481666525,1005.270259368316,4843.338698665652,2423.945652283519,[107.66601562],-90.61391,123.70961,84.30617,36.032852,6.663192,22.810558,28.39852,16.164158,12.299261,14.37882,9.867179,12.65711,2.4525068,10.503387,5.4640512,10.5780115,-1.4849622,9.89489,5.7029786,10.614848,-2.193838,10.662406,2.7522044,10.095112,-1.4141065,8.395833,0.37289724,0.29955408,0.21644922,0.111467466,Thomas Rhett - Sixteen.mp3,country
222.8907029478458,0.11446889241536458,2360.997877070656,698.4535998759928,4994.683662414551,2418.3660152215834,[75.99954044],-168.9584,141.56525,91.076454,32.39194,-7.277478,23.38251,20.031483,14.762094,3.167028,12.916872,5.511221,10.968144,-3.563007,10.957584,8.951847,9.563928,-2.5188653,8.634274,4.764935,8.165675,0.7099398,7.9406323,4.210594,7.0666814,-0.086704396,7.0065565,0.41742018,0.29227948,0.07624121,0.043468647,Luke Combs - Beer Never Broke My Heart (Official Video).mp3,country
220.69410430839002,0.08467587988229879,2084.907204143792,811.1355773161223,4668.820945904294,2345.0753811689483,[107.66601562],-206.21284,138.07472,92.24494,34.408855,5.120299,18.622509,22.836365,14.425775,2.3406217,12.8532915,9.904281,9.681369,-2.2245433,9.226735,2.7475026,8.406573,-0.12024788,8.532349,-0.6492961,8.118305,-2.9450078,7.8983555,6.7622166,8.374595,-5.4939976,8.788563,0.35956195,0.29754025,0.05839266,0.028201178,Jon Pardi - Head Over Boots (Official Music Video).mp3,country
220.55478458049888,0.06568120451823876,1700.38964526638,796.4634103676443,3595.396590882922,2145.6402370894957,[103.359375],-86.64887,134.87857,112.562965,39.475983,5.4340997,20.66076,16.050707,15.416504,6.990526,10.269733,5.307366,10.01347,-2.955952,9.34355,4.1281223,8.137816,-3.851111,7.665904,0.99385893,7.928933,-1.9134027,7.6343207,4.0162115,6.8659196,-2.1353972,6.9650583,0.34680998,0.28855246,0.21905269,0.08457523,Morgan Wallen - 7 Summers (Official Music Video).mp3,country
192.07551020408164,0.10151144678094404,2265.420534808769,608.067523801579,4700.875494832588,2400.6549412044474,[161.49902344],-7.508379,66.18843,95.7988,23.715908,-16.584259,20.323786,14.76441,13.862155,9.18069,11.326914,8.25206,10.654016,-1.1434243,10.598304,10.037382,8.774566,1.0767673,8.523632,4.685904,9.074913,-3.5902646,8.007406,2.1056395,8.421595,-2.3624089,7.6749864,0.36383703,0.2895296,0.28782493,0.08988899,Jelly Roll - ＂NEED A FAVOR＂ (Official Music Video).mp3,country
257.0681632653061,0.0819293336372155,2061.086446490978,833.3832272498847,4464.742023269565,2325.961317327353,[89.10290948],-179.38937,112.4073,90.80457,32.276424,7.763085,23.506691,29.948566,14.041959,-2.4106503,12.354592,14.683524,10.289797,3.8288183,12.382133,-0.21086994,11.948035,2.1566617,9.630242,4.706472,9.760773,-0.88820344,8.51434,1.0628551,8.834716,-1.8358124,8.414229,0.35928217,0.30671927,0.09358802,0.049795616,Chris Stapleton - Starting Over (Official Music Video).mp3,country
198.90666666666667,0.0642860709152854,1567.6300476531012,779.3419537442277,3196.206492983614,1951.871608115827,[135.99917763],-182.18068,118.15187,121.350075,42.298843,5.472724,26.281017,21.514187,17.184362,3.5767055,15.005557,4.2103744,13.5046425,5.378766,11.842468,5.589172,10.111338,-3.762872,9.496424,1.8356053,9.858283,-1.7297721,8.3024845,5.3351526,7.72212,-2.1737223,7.8039694,0.35066268,0.30167207,0.1245854,0.081669055,Like A Wrecking Ball.mp3,country
180.88349206349207,0.08051739637482351,2084.1655285479765,807.7940973945243,4562.979989681604,2391.777313239548,[78.30255682],-94.12879,95.04846,92.627365,32.75506,7.373148,20.271194,30.403624,15.708627,1.5142825,14.219173,14.117906,11.747318,4.9617233,11.803166,3.3679519,11.1187105,2.8619292,11.09994,4.351794,10.245542,-5.013976,9.623495,2.2397394,8.493391,-6.3928337,8.936881,0.3501208,0.3052635,0.20920621,0.08816546,Chris Stapleton - Broken Halos (Official Audio).mp3,country
194.37428571428572,0.07265755643812709,1837.7445904313347,905.5513143708811,3992.163779982755,2141.1031371761333,[172.265625],-159.77853,151.76971,99.66103,41.129803,4.7797613,24.370111,24.894588,15.721868,7.8762,13.988136,9.846788,10.880985,2.570649,10.1804695,6.1479025,9.10267,2.9613116,9.205883,5.1080713,9.009229,-1.4607805,8.124584,1.6748222,8.037769,0.6023699,7.045263,0.33477637,0.30001462,0.12035051,0.050025854,Thomas Rhett - It Goes Like This.mp3,country
225.7707029478458,0.07712789996079289,1801.13615808332,769.9834673352462,3690.7155032611,2154.2678259556806,[129.19921875],-52.662144,117.47383,119.5256,35.634026,-3.787233,19.957613,18.744701,15.360268,6.5933905,11.15842,0.5378911,11.156094,-4.384942,9.542221,2.8766162,9.123009,-2.791717,8.880389,-0.33879936,8.486393,0.98442805,8.760792,-2.3291063,7.5055323,-2.6912663,7.43053,0.35255137,0.29841262,0.2903283,0.13584931,Morgan Wallen - More Than My Hometown (Official Music Video).mp3,country
225.65333333333334,0.09253324070441918,2269.709837055434,736.3600811867376,4842.835993668169,2428.125476933946,[107.66601562],-38.64152,94.69382,87.309074,27.35157,1.1084546,19.829382,33.910236,12.905713,5.4148774,13.253162,7.630135,11.430603,-1.0291431,9.968939,4.739902,9.951869,-2.3041804,9.195835,0.09148535,8.1090975,-3.0392923,7.9273443,1.3861309,6.581279,-3.1459389,6.7005124,0.37363565,0.29913315,0.25003117,0.06908349,Make Me Wanna.mp3,country
215.96884353741495,0.1340378749193722,2565.3056926472486,807.3682127226466,5239.8730274529335,2400.845116211895,[73.828125],-99.190414,100.11323,80.4872,30.77005,-17.132732,18.68571,21.357525,13.889321,-1.9883381,12.358799,8.820372,9.240944,-1.5035423,11.608505,5.0614734,8.341589,-0.9980307,8.065926,2.1862438,8.209829,-3.8113835,7.746299,4.2988615,7.2641563,-5.9085994,7.040332,0.3798216,0.28297925,0.09341845,0.026518188,Florida Georgia Line - Cruise.mp3,country
175.38036281179137,0.07501257870416336,1916.4826896756745,915.1386775527066,4082.008610271669,2287.5492231808744,[161.49902344],-98.48742,115.186615,104.322044,36.753292,13.242407,20.754782,28.832832,19.458485,11.731985,15.845304,4.562446,14.066432,-3.530567,12.745247,2.9875276,10.342275,-2.8071468,11.020393,5.3156214,10.239965,-3.2624888,10.351616,2.5721314,9.3012085,-1.1272182,8.542635,0.351519,0.2932038,0.21251026,0.09822421,Kane Brown - Heaven.mp3,country
265.49333333333334,0.08720846611531398,2188.4400846375083,960.4750753286224,4552.739486707681,2406.892668407371,[99.38401442],-64.74125,97.74941,97.79376,32.754524,-2.4692008,22.00078,21.576326,17.396284,12.306279,12.689976,8.657152,13.265388,5.3112354,12.016494,4.292567,10.066796,-3.2903183,8.919157,3.7325594,8.7044325,-1.9384884,9.138859,2.9189126,8.945569,-2.373542,8.938043,0.37385225,0.29635832,0.2386037,0.10046068,Fast Car.mp3,country
237.4124716553288,0.09941482655867971,2213.1843426089995,873.3246000837943,4692.908382201253,2418.1079257417937,[103.359375],-28.806232,107.30303,96.237015,34.13442,-0.056629546,22.058952,18.300367,14.123196,11.728192,10.794863,3.2487266,11.047761,0.8581528,9.060194,10.553706,7.675675,-3.1498165,8.6258955,0.7777488,7.792934,-0.43778065,7.378103,2.0846245,7.152873,-0.9094846,7.306043,0.35406926,0.28906527,0.2884208,0.10502927,Luke Combs - The Kind of Love We Make (Official Music Video).mp3,country
291.3524263038549,0.08890473861621374,2119.9598581060695,714.844682517273,4510.835384311743,2342.6810255757055,[103.359375],-137.38632,110.4525,96.08939,28.69835,-3.6613138,21.428274,28.501978,14.347445,8.314724,12.78928,7.8687963,11.806886,-0.47027177,9.573592,7.214945,9.804836,-4.918423,8.995724,5.7498765,9.224119,-1.9927151,8.199682,1.8306061,8.54861,-2.3986406,8.296102,0.41229942,0.29057553,0.11234115,0.060368832,Dierks Bentley - Drunk On A Plane (Official Music Video).mp3,country
227.21891156462584,0.053641781786480686,1649.27244686192,906.6875324521528,3621.3375238901554,2225.537763876457,[151.99908088],-130.9957,105.68555,113.40624,36.5438,16.904627,19.8028,29.145693,14.109443,17.504631,14.013451,10.415343,11.05924,9.701943,9.016434,5.185842,9.623747,0.20058776,9.738979,4.2348247,9.186568,-2.7906828,8.61545,2.1232338,9.207334,-0.68406606,8.460398,0.3607854,0.29874,0.21233055,0.1108135,Zach Bryan - I Remember Everything (feat. Kacey Musgraves).mp3,country
206.10036281179137,0.06298195565083925,1585.5491496739394,924.698475141198,3102.5338397553014,1921.6036320169205,[172.265625],-290.8512,123.83352,113.87003,49.000736,-2.1616063,22.721613,18.18612,18.649195,12.691441,15.35844,-14.270067,15.807641,4.1612797,13.527827,2.6201673,12.513012,1.5417776,9.264245,5.1526885,10.262016,-8.794923,9.757172,-0.90748835,9.66649,-4.6026373,9.821902,0.26288784,0.30094147,0.04903683,0.027012434,Little Big Town - Girl Crush (Official Music Video).mp3,country
178.18997732426303,0.07734979387214984,1911.8958331578397,968.2161638681811,4038.0072526465797,2224.5316503972035,[117.45383523],-95.04735,116.89832,111.06386,40.434654,-0.51440734,28.176838,12.579159,17.373236,8.716152,14.0026455,2.855787,14.539761,1.7386795,12.363081,4.0845156,11.623481,-2.643917,11.305645,0.19971788,10.214286,-0.27152988,9.599888,1.5073128,9.542751,-2.6898472,8.758866,0.3746897,0.30200413,0.22091253,0.12319891,Morgan Wallen - You Proof (Official Music Video).mp3,country
292.7572335600907,0.08307283147206361,2013.6265079285913,813.9464689031735,4280.163443522484,2255.1854777237218,[143.5546875],-188.32762,134.44847,94.35487,33.45528,0.41900826,22.59327,21.799984,14.464255,3.0915604,11.181151,7.1089864,13.211388,2.2403991,9.593303,6.3119535,10.744122,0.9744146,9.059295,4.507695,10.079613,-5.585223,8.858731,1.2828265,7.93281,-2.153526,8.023163,0.32334358,0.29886284,0.08114791,0.039364733,Little Big Town - Better Man (Official Music Video).mp3,country
218.89455782312925,0.11778878821727833,2554.1458037943517,715.7304554309233,5545.849285684099,2644.0627056627413,[86.1328125],-148.89436,72.81213,85.28535,25.500742,1.1549926,17.083347,22.544035,12.20824,2.5187657,11.86109,3.5929656,10.362253,0.79699093,9.516956,3.9099035,7.936274,-3.4292526,9.7671175,3.9061568,7.72121,-0.6279982,7.101459,3.7762542,7.38758,0.73788536,7.017011,0.39226407,0.29135814,0.06269158,0.022749426,Jason Aldean - She's Country (Music Video).mp3,country
186.10798185941044,0.08775436188170534,2213.354046736724,847.9282911579354,4916.739988041495,2516.3974422358074,[95.703125],-46.312275,86.82043,100.10059,36.56311,8.604014,17.468157,20.380451,16.779102,9.426341,13.998572,1.9550596,13.889503,0.37169206,10.241931,3.3183496,10.854976,-6.39276,10.537992,-2.119535,10.163533,-3.0378137,9.513288,3.6636963,8.247359,-1.8167076,8.196588,0.36004537,0.29730064,0.25586858,0.090690404,Lee Brice - One of Them Girls (Official Music Video).mp3,country
243.41482993197278,0.06843435905308089,1809.0850861332608,956.5102215824743,3921.364915157174,2229.753570043245,[161.49902344],-204.40746,114.67478,100.59023,41.044037,13.487007,21.94392,30.160683,18.010153,13.146952,14.734842,4.497576,12.609652,-1.3101368,9.8582535,0.88575876,10.208341,-2.7886236,10.20504,1.2015871,9.50306,-4.3795066,9.193922,-4.4320507,9.349155,-1.478682,8.156028,0.32141125,0.30249298,0.083988704,0.043992747,Thomas Rhett - Die A Happy Man.mp3,country
259.9040362811791,0.08900777446344024,1974.9145871149187,825.1859936009259,4063.9265694617375,2174.8121353904075,[151.99908088],-35.587883,92.544235,115.62318,36.409214,-5.8770213,25.345871,15.389878,18.595,-3.9391985,13.383658,6.36965,12.049479,-8.249035,10.352315,4.8290296,9.25445,-5.018524,8.971624,-0.14315282,8.622303,-3.3843026,9.468369,1.6790756,7.6526847,-2.7905812,7.8821406,0.33819598,0.29186213,0.2892566,0.11110725,Morgan Wallen - Whiskey Glasses (Official Video).mp3,country
152.0853514739229,0.09599706285782443,2218.431311155689,920.3685943371026,4683.7494744453725,2410.9689145497914,[161.49902344],-57.182705,77.25561,101.320305,34.00959,-2.1846309,23.542261,15.157658,16.073393,8.054639,12.593001,1.3300215,14.744553,-1.7275913,12.306492,3.2395422,12.045099,-6.83458,12.058035,9.814894,10.925472,-5.482337,11.2599125,3.6255426,9.538592,-1.3471334,8.844355,0.32885423,0.29454696,0.2310188,0.08425223,PARMALEE- Take My Name (Visualizer).mp3,country
228.06643990929706,0.07042319961760664,1795.5673991092885,784.4716690483649,3824.7313533527818,2169.6251486865444,[135.99917763],-96.80033,120.41733,107.38096,33.357613,1.8706981,24.28726,26.475853,15.174641,14.915404,13.541273,5.539952,10.356053,-2.7067409,9.623694,7.01313,9.228631,-6.078382,9.732678,5.2161884,9.042998,1.6532464,8.793728,1.4605134,8.652137,0.118182115,6.8711977,0.37286335,0.29199147,0.20039928,0.07989892,Jason Aldean - Burnin' It Down.mp3,country
161.59931972789116,0.10869014345366379,2118.669633972741,964.975185743517,3987.2778530778555,2145.16161106731,[103.359375],-52.350197,75.65225,107.8102,37.570545,-27.86008,26.476135,12.703913,21.075315,4.543149,15.121012,-1.9581972,15.151862,-1.8455043,12.495807,-5.4589753,13.23598,-4.9296246,11.648496,-4.6994953,10.864582,-4.225958,11.612329,2.5031257,12.532164,-4.4109006,10.866656,0.3422838,0.2865545,0.2371832,0.09395897,Morgan Wallen - Last Night (Lyric Video).mp3,country
247.07197278911565,0.057217467739756604,1530.788527117027,938.0952732320869,3235.3187442733297,1894.9199867529967,[161.49902344],-185.8149,124.75285,105.727715,48.193844,11.253371,26.625751,40.25696,21.63954,7.9338174,14.021376,6.0647345,14.05918,4.196244,11.935161,5.0810237,10.43822,-6.3951826,12.8115225,7.7123375,10.784712,-5.818278,9.3917465,0.40702692,8.798294,-2.358542,8.886714,0.31650868,0.3048536,0.13170557,0.06524408,Keith Urban - Blue Ain't Your Color (Official Music Video).mp3,country
